assay_component_name,technological_target_type_sub,chnm,conc,count(*)
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloro-3-methylphenol,0.412,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloro-3-methylphenol,1.235666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloro-3-methylphenol,3.707333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloro-3-methylphenol,11.12233333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloro-3-methylphenol,33.36666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloro-3-methylphenol,100.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloroaniline,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloroaniline,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloroaniline,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloroaniline,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloroaniline,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Chloroaniline,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Fluoro-3-nitroaniline,0.411522634,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Fluoro-3-nitroaniline,1.234567901,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Fluoro-3-nitroaniline,3.703666667,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Fluoro-3-nitroaniline,11.111,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Fluoro-3-nitroaniline,33.33333333,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Fluoro-3-nitroaniline,100,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Iodophenol,0.411522634,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Iodophenol,1.234567901,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Iodophenol,3.703666667,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Iodophenol,11.111,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Iodophenol,33.33333333,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Iodophenol,100,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Nitrophenol,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Nitrophenol,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Nitrophenol,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Nitrophenol,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Nitrophenol,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,4-Nitrophenol,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Methylenebis(N,N-dimethylaniline)",0.123333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Methylenebis(N,N-dimethylaniline)",0.37,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Methylenebis(N,N-dimethylaniline)",1.11,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Methylenebis(N,N-dimethylaniline)",3.33,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Methylenebis(N,N-dimethylaniline)",9.99,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",0.082304527,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",0.24691358,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",0.740740741,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",2.222222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",6.666666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",20,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonyldiphenol",0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonyldiphenol",1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonyldiphenol",3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonyldiphenol",11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonyldiphenol",33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"4,4'-Sulfonyldiphenol",100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Amino-2-methylphenol,0.411111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Amino-2-methylphenol,1.233333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Amino-2-methylphenol,3.7,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Amino-2-methylphenol,11.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Amino-2-methylphenol,33.3,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Amino-2-methylphenol,99.9,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Heptyldihydro-2(3H)-furanone,0.411111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Heptyldihydro-2(3H)-furanone,1.233333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Heptyldihydro-2(3H)-furanone,3.7,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Heptyldihydro-2(3H)-furanone,11.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Heptyldihydro-2(3H)-furanone,33.3,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5-Heptyldihydro-2(3H)-furanone,99.9,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5alpha-Dihydrotestosterone,0.082304527,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5alpha-Dihydrotestosterone,0.24691358,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5alpha-Dihydrotestosterone,0.740740741,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5alpha-Dihydrotestosterone,2.222222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5alpha-Dihydrotestosterone,6.666666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,5alpha-Dihydrotestosterone,20,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Acid Orange 156",0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Acid Orange 156",1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Acid Orange 156",3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Acid Orange 156",11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Acid Orange 156",33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Acid Orange 156",100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"all-trans-Retinoic acid",0.041193416,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"all-trans-Retinoic acid",0.123580247,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"all-trans-Retinoic acid",0.370740741,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"all-trans-Retinoic acid",1.112222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"all-trans-Retinoic acid",3.336666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"all-trans-Retinoic acid",10.01,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Ametryn,0.411522634,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Ametryn,1.234567901,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Ametryn,3.703703704,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Ametryn,11.11111111,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Ametryn,33.33333333,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Ametryn,100,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Androsterone,0.041,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Androsterone,0.123333333,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Androsterone,0.370333333,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Androsterone,1.111,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Androsterone,3.333333333,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Androsterone,10,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Anilazine,0.041152263,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Anilazine,0.12345679,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Anilazine,0.37037037,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Anilazine,1.111111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Anilazine,3.333333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Anilazine,10,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Apigenin,0.041152263,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Apigenin,0.12345679,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Apigenin,0.37037037,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Apigenin,1.111111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Apigenin,3.333333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Apigenin,10,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Atrazine,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Atrazine,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Atrazine,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Atrazine,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Atrazine,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Atrazine,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,AVE8488,0.082304527,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,AVE8488,0.24691358,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,AVE8488,0.740740741,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,AVE8488,2.222222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,AVE8488,6.666666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,AVE8488,20,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-ethyl,0.082304527,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-ethyl,0.24691358,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-ethyl,0.740666667,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-ethyl,2.222222222,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-ethyl,6.666666667,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-ethyl,20,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-methyl,0.041152263,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-methyl,0.12345679,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-methyl,0.37037037,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-methyl,1.111111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-methyl,3.333333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Azinphos-methyl,10,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bendiocarb,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bendiocarb,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bendiocarb,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bendiocarb,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bendiocarb,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bendiocarb,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benz(a)anthracene,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benz(a)anthracene,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benz(a)anthracene,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benz(a)anthracene,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benz(a)anthracene,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benz(a)anthracene,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benzidine,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benzidine,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benzidine,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benzidine,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benzidine,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Benzidine,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Besonprodil,0.082304527,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Besonprodil,0.24691358,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Besonprodil,0.740740741,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Besonprodil,2.222222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Besonprodil,6.666666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Besonprodil,20,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bifenthrin,0.041152263,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bifenthrin,0.12345679,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bifenthrin,0.37037037,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bifenthrin,1.111111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bifenthrin,3.333333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Bifenthrin,10,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butralin,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butralin,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butralin,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butralin,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butralin,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butralin,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butylparaben,0.041,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butylparaben,0.123333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butylparaben,0.370333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butylparaben,1.111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butylparaben,3.333333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Butylparaben,10,1
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Disperse Yellow 3",0.205666667,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Disperse Yellow 3",0.617283951,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Disperse Yellow 3",1.851851852,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Disperse Yellow 3",5.555555556,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Disperse Yellow 3",16.66666667,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Disperse Yellow 3",50,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Solvent Yellow 14",0.205761317,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Solvent Yellow 14",0.617283951,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Solvent Yellow 14",1.851851852,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Solvent Yellow 14",5.555555556,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Solvent Yellow 14",16.66666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"C.I. Solvent Yellow 14",50,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Carfentrazone-ethyl,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Carfentrazone-ethyl,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Carfentrazone-ethyl,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Carfentrazone-ethyl,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Carfentrazone-ethyl,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Carfentrazone-ethyl,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chlorpyrifos,0.411934156,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chlorpyrifos,1.235802469,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chlorpyrifos,3.707407407,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chlorpyrifos,11.12222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chlorpyrifos,33.36666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chlorpyrifos,100.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chrysin,0.205761317,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chrysin,0.617283951,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chrysin,1.851851852,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chrysin,5.555555556,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chrysin,16.66666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Chrysin,50,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1018,0.411111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1018,1.233333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1018,3.7,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1018,11.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1018,33.3,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1018,99.9,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1044,0.411934156,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1044,1.235666667,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1044,3.707333333,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1044,11.12222222,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1044,33.36666667,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CI-1044,100.1,4
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clodinafop-propargyl,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clodinafop-propargyl,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clodinafop-propargyl,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clodinafop-propargyl,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clodinafop-propargyl,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clodinafop-propargyl,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Cloquintocet-mexyl,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Cloquintocet-mexyl,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Cloquintocet-mexyl,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Cloquintocet-mexyl,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Cloquintocet-mexyl,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Cloquintocet-mexyl,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clorophene,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clorophene,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clorophene,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clorophene,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clorophene,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Clorophene,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Coumaphos,0.041152263,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Coumaphos,0.12345679,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Coumaphos,0.37037037,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Coumaphos,1.111111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Coumaphos,3.333333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Coumaphos,10,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-401387,0.041152263,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-401387,0.12345679,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-401387,0.37037037,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-401387,1.111111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-401387,3.333333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-401387,10,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-422935,0.411934156,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-422935,1.235802469,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-422935,3.707407407,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-422935,11.12222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-422935,33.36666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-422935,100.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-456773,0.411934156,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-456773,1.235802469,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-456773,3.707407407,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-456773,11.12222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-456773,33.36666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-456773,100.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-457920,0.411522634,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-457920,1.234567901,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-457920,3.703703704,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-457920,11.11111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-457920,33.33333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-457920,100,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-634384,0.411111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-634384,1.233333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-634384,3.7,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-634384,11.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-634384,33.3,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-634384,99.9,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-642931,0.041152263,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-642931,0.12345679,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-642931,0.37037037,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-642931,1.111111111,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-642931,3.333333333,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,CP-642931,10,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Dapsone,0.411934156,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Dapsone,1.235802469,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Dapsone,3.707407407,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Dapsone,11.12222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Dapsone,33.36666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,Dapsone,100.1,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Darbufelone mesylate",0.008230453,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Darbufelone mesylate",0.024691358,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Darbufelone mesylate",0.074074074,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Darbufelone mesylate",0.222222222,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Darbufelone mesylate",0.666666667,2
CEETOX_H295R_OHPREG,17alpha-hydroxypregnenolone,"Darbufelone mesylate",2,2
